39.927558,116.47082
39.927338,116.47053
39.927455,116.47053
39.927462,116.47064
39.927463,116.47068
39.927455,116.47072
39.927438,116.47075
39.927405,116.47078
39.927325,116.47085
39.927295,116.47088
39.927267,116.47091
39.927255,116.47094
39.927242,116.47101
39.927213,116.47112
39.927185,116.47118
39.927177,116.47119
39.927135,116.4712
39.927108,116.4712
39.927075,116.47119
39.927055,116.47117
39.927022,116.47116
39.926987,116.47115
39.926958,116.47114
39.926938,116.47113
39.926897,116.47113
39.9269,116.47113
39.926917,116.47116
39.926942,116.47122
39.926938,116.47125
39.926942,116.47129
39.926943,116.47132
39.926947,116.47136
39.92695,116.4714
39.92697,116.47144
39.926985,116.47147
39.926987,116.47149
39.926982,116.47152
39.926982,116.47154
39.926985,116.47156
39.927022,116.47159
39.927053,116.47165
39.927063,116.47169
39.927043,116.47171
39.927,116.47173
39.927023,116.47176
39.926943,116.47198
39.926957,116.472
39.92697,116.472
39.92698,116.47202
39.92701,116.47208
39.927018,116.47212
39.927038,116.47216
39.927048,116.47216
39.927052,116.47217
39.927052,116.47218
39.927055,116.47222
39.927073,116.47229
39.927105,116.47234
39.927125,116.47234
39.92715,116.47235
39.927173,116.47235
39.927272,116.47237
39.92729,116.47237
39.927313,116.47237
39.927363,116.47239
39.927387,116.4724
39.927432,116.4724
39.927462,116.47241
39.92749,116.47241
39.927513,116.4724
39.927547,116.4724
39.927577,116.47239
39.927595,116.47237
39.92762,116.47236
39.92764,116.47236
39.927667,116.47235
39.927692,116.47235
39.927727,116.47236
39.927755,116.47235
39.927775,116.47235
39.92781,116.47235
39.927803,116.47219
39.92783,116.47202
39.927832,116.47206
39.927877,116.47221
39.927903,116.47222
39.927923,116.47222
39.927943,116.47222
39.927965,116.47224
39.92799,116.47226
39.928012,116.47227
39.928027,116.47229
39.92805,116.47231
39.928077,116.47231
39.928095,116.47232
39.928117,116.47232
39.928142,116.47234
39.928165,116.47233
39.928195,116.47234
39.928223,116.47235
39.928258,116.47235
39.928292,116.47235
39.928317,116.47234
39.928348,116.47234
39.92841,116.47232
39.92844,116.47233
39.928472,116.47233
39.928488,116.47233
39.928512,116.47237
39.928585,116.4724
39.928605,116.47241
39.92862,116.47242
39.92863,116.47245
39.928643,116.47243
39.928655,116.47245
39.928692,116.47244
39.928798,116.47243
39.92883,116.47243
39.92889,116.47241
39.928943,116.4724
39.928952,116.47239
39.92908,116.4725
39.92908,116.4725
39.929168,116.47253
39.929187,116.47255
39.929303,116.47217
39.929387,116.47208
39.929398,116.47206
39.92935,116.47207
39.929328,116.47207
39.929285,116.4721
39.929308,116.47213
39.929307,116.47211
39.92925,116.47225
39.929238,116.47227
39.929235,116.47229
39.929272,116.47235
39.929298,116.47235
39.929327,116.47235
39.929377,116.47233
39.929403,116.47233
39.929495,116.47232
39.929523,116.47232
39.929548,116.47233
39.929572,116.47234
39.9296,116.47235
39.929627,116.47234
39.929653,116.47233
39.929738,116.47235
39.929762,116.47236
39.929782,116.47235
39.929827,116.47236
39.929843,116.47238
39.929873,116.4724
39.929892,116.47239
39.929905,116.47238
39.929933,116.47239
39.929968,116.47241
39.929992,116.47241
39.930015,116.47242
39.930043,116.47243
39.930073,116.47244
39.930103,116.47247
39.930133,116.47247
39.930167,116.47247
39.930217,116.47249
39.93024,116.47248
39.930252,116.47247
39.930287,116.47248
39.930305,116.47249
39.930325,116.47249
39.930345,116.4725
39.930372,116.47249
39.930397,116.47249
39.930412,116.47249
39.930438,116.47248
39.930467,116.47248
39.930502,116.47248
39.930532,116.47248
39.93056,116.47248
39.930588,116.47248
39.930657,116.47248
39.930678,116.47247
39.930698,116.47245
39.930725,116.47244
39.930755,116.47244
39.930825,116.47246
39.930845,116.47247
39.930847,116.47247
39.930793,116.47245
39.930693,116.47256
39.930705,116.47254
39.930803,116.4725
39.93082,116.47252
39.930842,116.47253
39.930872,116.47253
39.930923,116.47252
39.930963,116.47253
39.930983,116.47253
39.930995,116.47253
39.931002,116.47253
39.931017,116.47253
39.931032,116.47253
39.931302,116.47343
39.930795,116.47181
39.93102,116.47272
39.931053,116.47259
39.931005,116.47261
39.931128,116.47258
39.931145,116.47259
39.931163,116.47259
39.931178,116.47259
39.931197,116.47257
39.931218,116.47255
39.931248,116.47252
39.931283,116.47248
39.931305,116.47247
39.931333,116.47248
39.931368,116.4725
39.931402,116.47253
39.931463,116.47257
39.931515,116.4726
39.931542,116.4726
39.931552,116.47258
39.931573,116.47257
39.931583,116.47252
39.93163,116.47253
39.931652,116.47254
39.931677,116.47255
39.931702,116.47257
39.931748,116.47257
39.931772,116.47256
39.931818,116.47259
39.931842,116.47258
39.93191,116.47257
39.93195,116.47256
39.931975,116.47256
39.932062,116.47258
39.932105,116.47262
39.932115,116.47264
39.932128,116.47266
39.932137,116.47268
39.932145,116.47278
39.93214,116.47277
39.932138,116.47276
39.932152,116.47273
39.93215,116.4727
39.932142,116.47268
39.932137,116.47269
39.932105,116.47268
39.932555,116.47289
39.93263,116.4728
39.932628,116.47278
39.932653,116.4728
39.932662,116.47281
39.93267,116.47283
39.932682,116.47285
39.932687,116.47286
39.932685,116.4729
39.93269,116.4729
39.932688,116.47293
39.932665,116.47294
39.932643,116.47296
39.932628,116.47299
39.932617,116.47302
39.932617,116.47306
39.932602,116.47308
39.932598,116.47308
39.932588,116.47306
39.932588,116.47304
39.932602,116.47302
39.932612,116.473
39.932615,116.47299
39.932548,116.4729
39.932573,116.47292
39.932588,116.47292
39.932652,116.4731
39.932638,116.47304
39.932687,116.47303
39.932527,116.47275
39.93249,116.47274
39.9325,116.4728
39.932505,116.47284
39.932607,116.47289
39.932605,116.47289
39.932605,116.4729
39.932568,116.47292
39.932575,116.47292
39.932657,116.47304
39.932642,116.47293
39.932642,116.47293
39.932233,116.47238
39.932518,116.47212
39.932717,116.47183
39.932668,116.47142
39.932618,116.46957
39.932583,116.46775
39.932597,116.46728
39.932632,116.46706
39.932607,116.46711
39.932597,116.46712
39.93258,116.46719
39.932563,116.46718
39.932595,116.46719
39.932707,116.4672
39.932717,116.46719
39.932792,116.4672
39.932838,116.4672
39.932795,116.46717
39.932797,116.46716
39.932788,116.46711
39.932765,116.46704
39.93277,116.46695
39.932757,116.46669
39.932703,116.46636
39.932713,116.46613
39.932678,116.46591
39.932647,116.4652
39.932662,116.46491
39.932687,116.46351
39.932608,116.46291
39.932605,116.46288
39.9326,116.46285
39.932598,116.46285
39.932575,116.46282
39.932577,116.46276
39.932567,116.46272
39.932562,116.46271
39.932562,116.4627
39.932577,116.46274
39.932555,116.46274
39.932568,116.46274
39.93258,116.46268
39.932665,116.46259
39.932762,116.46247
39.932805,116.46251
39.941495,116.48124
39.939612,116.47747
39.962672,116.48128
39.961997,116.45629
39.961997,116.45629
39.934857,116.45543
